%%%%%%%%%%%%%%%%%%%% Configuration %%%%%%%%%%%%%%%%%%%%
budget: 5, g: 2, theta3: 1.000000, layers: 6
%%%%%%%%%%%%%%%%%%%% Optimization Output %%%%%%%%%%%%%%%%%%%%
minimal loss: -20.39939837006619, 
maxIter: 0, func_eval: 5000
Parameters Found: [ 1.28265605 -0.34864798 -0.21863373 -0.10312038 -0.00157384 -0.01265846
  0.02908498  0.07400709  0.23466192  1.0871298  -0.18627527  0.11615174]

----------------- Loss (0 steps from 0 iterations) -----------------
iter		loss
------------------------------------------------------------------------

Training done! Total elapsed time:36278.21s

Optimal: selection 100110100000, value -23.50284318+0.00000000j

----------------- Full result ---------------------
rank	selection	value		probability
327	000011001010	-23.50238548		0.00165504
328	001000101001	-23.50232816		0.00165504
329	100011100000	-23.50237636		0.00165504
330	100011001000	-23.50237398		0.00165503
331	000011101000	-23.50227431		0.00165500
332	100010000110	-23.50213495		0.00165500
333	100010001001	-23.50224217		0.00165499
334	010010001010	-23.50227104		0.00165499
335	101100001000	-23.50252709		0.00165498
336	100000011010	-23.50205750		0.00165497
337	101100000010	-23.50252156		0.00165496
338	100100001010	-23.50249912		0.00165495
339	111010000000	-23.50224294		0.00165495
340	000010100011	-23.50210917		0.00165494
341	101000000110	-23.50209171		0.00165493
342	100000100110	-23.50202236		0.00165493
343	011000001010	-23.50223912		0.00165493
344	100000101001	-23.50212977		0.00165492
345	010000101010	-23.50216733		0.00165492
346	111000100000	-23.50219243		0.00165492
347	001010000011	-23.50211759		0.00165492
348	101000001001	-23.50216230		0.00165491
349	001100001010	-23.50239476		0.00165491
350	110010100000	-23.50211678		0.00165491
351	001000100011	-23.50204099		0.00165487
352	001010001100	-23.50179975		0.00165484
353	100010000011	-23.50195609		0.00165483
354	110010000010	-23.50198413		0.00165481
355	110010001000	-23.50195049		0.00165481
356	000010101100	-23.50168089		0.00165480
357	000010001011	-23.50186388		0.00165480
358	001000101100	-23.50172259		0.00165479
359	111000001000	-23.50196651		0.00165478
360	111000000010	-23.50196353		0.00165476
361	100000100011	-23.50184387		0.00165475
362	110000100010	-23.50188931		0.00165475
363	110000101000	-23.50185548		0.00165475
364	100010001100	-23.50163442		0.00165475
365	101000110000	-23.50158728		0.00165475
366	001010110000	-23.50151335		0.00165474
367	001000110010	-23.50155977		0.00165473
368	000010001110	-23.50157586		0.00165472
369	000000101011	-23.50174278		0.00165472
370	101000000011	-23.50183959		0.00165472
371	101000001100	-23.50162781		0.00165471
372	000010110010	-23.50143544		0.00165470
373	001000111000	-23.50145614		0.00165470
374	001000001011	-23.50173607		0.00165468
375	100010110000	-23.50141500		0.00165468
376	100000101100	-23.50152165		0.00165468
377	001000001110	-23.50152130		0.00165465
378	000000101110	-23.50145439		0.00165465
379	100000110010	-23.50140475		0.00165464
380	000010111000	-23.50129518		0.00165464
381	100000111000	-23.50129985		0.00165460
382	000000111010	-23.50128525		0.00165460
383	110000001010	-23.50161473		0.00165458
384	100000001011	-23.50151663		0.00165455
385	100000001110	-23.50129931		0.00165452
386	101010100010	-23.50280658		0.00141166
387	101010101000	-23.50273868		0.00141164
388	001010101010	-23.50269353		0.00141163
389	101010001010	-23.50263628		0.00141156
390	100010101010	-23.50255181		0.00141156
391	101000101010	-23.50256819		0.00141153
392	000100000000	-14.50301414		0.00049750
393	010000000000	-14.50275321		0.00049750
394	000000000001	-14.50266766		0.00049748
395	000000000100	-14.50241453		0.00049743
396	000001000000	-14.50269765		0.00049739
397	000000010000	-14.50228763		0.00049735
398	000010000000	-7.50278634		0.00042241
399	001000000000	-7.50296487		0.00042239
400	000000100000	-7.50271705		0.00042237
401	100000000000	-7.50289069		0.00042236
402	000000000010	-7.50284506		0.00042236
403	000000001000	-7.50272478		0.00042236
404	000000000000	1.49728308		0.00035910
405	100101100000	-22.50257346		0.00016082
406	000101100010	-22.50253844		0.00016082
407	000101101000	-22.50246696		0.00016082
