%%%%%%%%%%%%%%%%%%%% Configuration %%%%%%%%%%%%%%%%%%%%
budget: 2, g: 2, theta3: 1.000000, layers: 6
%%%%%%%%%%%%%%%%%%%% Optimization Output %%%%%%%%%%%%%%%%%%%%
minimal loss: -55.51303227497661, 
maxIter: 0, func_eval: 741
Parameters Found: [ 1.30051263 -0.98133064 -0.23619831 -0.40776323 -0.55158188 -0.26164781
 -0.05617559 -0.04408536  0.04296697  0.01831246 -0.00857038  1.12243252]

----------------- Loss (0 steps from 0 iterations) -----------------
iter		loss
------------------------------------------------------------------------

Training done! Total elapsed time:5885.41s

Optimal: selection 001010000000, value -56.52512680+0.00000000j

----------------- Full result ---------------------
rank	selection	value		probability
492	011000000010	-52.51991016		0.00001351
493	010010000010	-52.52054829		0.00001351
494	100000110000	-52.51399661		0.00001351
495	001000011000	-52.51963713		0.00001351
496	000000001110	-52.51524297		0.00001351
497	000000111000	-52.51374335		0.00001351
498	101000010000	-52.51990561		0.00001351
499	101000000100	-52.51973792		0.00001351
500	100000000011	-52.51620823		0.00001351
501	101000000001	-52.51968684		0.00001351
502	001000100100	-52.52030150		0.00001351
503	001000001001	-52.51953342		0.00001351
504	110000000010	-52.51630786		0.00001351
505	100000001100	-52.51557116		0.00001351
506	001000100001	-52.52069464		0.00001351
507	011000001000	-52.52016564		0.00001351
508	000000001011	-52.51612756		0.00001351
509	000000110010	-52.51416217		0.00001351
510	011000100000	-52.52099770		0.00001351
511	100011000000	-52.52121198		0.00001351
512	001100000010	-52.52028274		0.00001351
513	100000000110	-52.51824166		0.00001351
514	100110000000	-52.52250702		0.00001351
515	110000001000	-52.51655537		0.00001351
516	100000010010	-52.51901756		0.00001351
517	000011001000	-52.52112528		0.00001351
518	000110001000	-52.52227884		0.00001351
519	000000101100	-52.51628948		0.00001351
520	000000011010	-52.51882183		0.00001350
521	000110000010	-52.52223635		0.00001350
522	000011000010	-52.52154062		0.00001350
523	010000001010	-52.51859663		0.00001350
524	001100001000	-52.52055415		0.00001350
525	001100100000	-52.52110715		0.00001350
526	100000011000	-52.51882085		0.00001350
527	101100000000	-52.52085307		0.00001350
528	100000001001	-52.51845402		0.00001350
529	110000100000	-52.51752696		0.00001350
530	000000100011	-52.51759289		0.00001350
531	001001000010	-52.52265564		0.00001350
532	100000100100	-52.51934570		0.00001350
533	001001100000	-52.52227685		0.00001350
534	100000100001	-52.51975476		0.00001350
535	000000101001	-52.51961656		0.00001350
536	000000100110	-52.51918210		0.00001350
537	101001000000	-52.52262666		0.00001350
538	010000101000	-52.51975819		0.00001350
539	001001001000	-52.52246922		0.00001350
540	010000100010	-52.51973279		0.00001350
541	100100000010	-52.52123512		0.00001350
542	000100001010	-52.52100895		0.00001350
543	100100001000	-52.52149856		0.00001350
544	100001000010	-52.52229255		0.00001350
545	000001001010	-52.52220786		0.00001349
546	100100100000	-52.52219109		0.00001349
547	100001001000	-52.52209816		0.00001349
548	000100101000	-52.52190739		0.00001349
549	000100100010	-52.52186606		0.00001349
550	100001100000	-52.52204531		0.00001349
551	000001101000	-52.52190309		0.00001349
552	000001100010	-52.52231959		0.00001349
553	001010100000	-55.52395295		0.00000964
554	101010000000	-55.52430415		0.00000964
555	001010001000	-55.52403306		0.00000964
556	001010000010	-55.52418913		0.00000964
557	100010100000	-55.52359222		0.00000963
558	000010101000	-55.52333635		0.00000963
559	000010100010	-55.52372250		0.00000963
560	100010001000	-55.52353281		0.00000963
561	100010000010	-55.52369684		0.00000963
562	000010001010	-55.52349850		0.00000963
563	101000100000	-55.52379193		0.00000963
564	001000101000	-55.52346532		0.00000963
565	001000100010	-55.52362255		0.00000963
566	101000000010	-55.52329495		0.00000963
567	001000001010	-55.52302587		0.00000963
568	101000001000	-55.52335983		0.00000963
569	100000101000	-55.52274246		0.00000962
570	100000100010	-55.52290766		0.00000962
571	000000101010	-55.52265380		0.00000962
572	100000001010	-55.52217145		0.00000962
573	110100010111	43.52310605		0.00000237
574	010100011111	43.52307058		0.00000237
