%%%%%%%%%%%%%%%%%%%% Configuration %%%%%%%%%%%%%%%%%%%%
budget: 5, g: 2, theta3: 1.000000, layers: 8
%%%%%%%%%%%%%%%%%%%% Optimization Output %%%%%%%%%%%%%%%%%%%%
minimal loss: -19.474144012498513, 
maxIter: 0, func_eval: 4061
Parameters Found: [ 1.32541216 -0.35744846 -0.04617358 -0.07801604 -0.02572866  0.12576836
  0.07364906 -0.08700198  0.04015472  1.10102389  0.11379119  1.02219012
  0.02206536 -0.15325641  1.00490815  0.02709252]

----------------- Loss (0 steps from 0 iterations) -----------------
iter		loss
------------------------------------------------------------------------

Training done! Total elapsed time:26859.07s

Optimal: selection 100110100000, value -23.50284318+0.00000000j

----------------- Full result ---------------------
rank	selection	value		probability
428	100101100000	-22.50257346		0.00055339
429	000101100010	-22.50253844		0.00055339
430	001101100000	-22.50236943		0.00055338
431	000011100001	-22.50217613		0.00055338
432	000111001000	-22.50223983		0.00055336
433	100111000000	-22.50233745		0.00055335
434	000111000010	-22.50231113		0.00055335
435	001001100001	-22.50239860		0.00055335
436	001111000000	-22.50209780		0.00055334
437	000011100100	-22.50188378		0.00055333
438	010011100000	-22.50209476		0.00055333
439	000001101001	-22.50219560		0.00055332
440	001011000001	-22.50221560		0.00055332
441	100001100001	-22.50227882		0.00055331
442	100101001000	-22.50246978		0.00055331
443	001101001000	-22.50228808		0.00055331
444	001001100100	-22.50217950		0.00055331
445	011001100000	-22.50241311		0.00055330
446	000101001010	-22.50240843		0.00055330
447	000011001001	-22.50205710		0.00055330
448	101101000000	-22.50239702		0.00055330
449	100101000010	-22.50250573		0.00055329
450	001101000010	-22.50232275		0.00055329
451	100011000001	-22.50213144		0.00055329
452	010001101000	-22.50218428		0.00055328
453	001011000100	-22.50199687		0.00055328
454	011011000000	-22.50221272		0.00055327
455	000001100011	-22.50194991		0.00055327
456	000001100110	-22.50204798		0.00055327
457	100001100100	-22.50205717		0.00055327
458	010001100010	-22.50225832		0.00055327
459	001001001001	-22.50221993		0.00055326
460	010011001000	-22.50202838		0.00055325
461	000011000011	-22.50181122		0.00055325
462	000011000110	-22.50190967		0.00055325
463	100011000100	-22.50191016		0.00055324
464	101001000001	-22.50230559		0.00055324
465	010011000010	-22.50210223		0.00055324
466	010110100000	-22.50248598		0.00055323
467	000001101100	-22.50150706		0.00055322
468	011001001000	-22.50228711		0.00055322
469	110001100000	-22.50188840		0.00055322
470	100001001001	-22.50207783		0.00055322
471	101001000100	-22.50215757		0.00055321
472	001001000110	-22.50210913		0.00055321
473	000110100100	-22.50222973		0.00055321
474	011001000010	-22.50232434		0.00055320
475	001011010000	-22.50184554		0.00055320
476	000011001100	-22.50136893		0.00055320
477	001001000011	-22.50193743		0.00055320
478	000110011000	-22.50217593		0.00055319
479	110011000000	-22.50172362		0.00055319
480	000011011000	-22.50171072		0.00055319
481	000011010010	-22.50185565		0.00055319
482	001110010000	-22.50212291		0.00055318
483	100110010000	-22.50229132		0.00055318
484	000110010010	-22.50224761		0.00055318
485	100011010000	-22.50180347		0.00055318
486	010001001010	-22.50208366		0.00055318
487	000001001011	-22.50172258		0.00055317
488	001001011000	-22.50206607		0.00055317
489	000110110000	-22.50143424		0.00055317
490	100001000110	-22.50196575		0.00055317
491	001001001100	-22.50160503		0.00055317
492	000110100001	-22.50237558		0.00055317
493	111001000000	-22.50199366		0.00055316
494	001001010010	-22.50217437		0.00055316
495	100001000011	-22.50179660		0.00055316
496	101001010000	-22.50217014		0.00055316
497	000011110000	-22.50084976		0.00055315
498	011100100000	-22.50231336		0.00055315
499	010100101000	-22.50227237		0.00055314
500	001001110000	-22.50126474		0.00055314
501	000001011010	-22.50198321		0.00055314
502	010110001000	-22.50230035		0.00055314
503	011110000000	-22.50229684		0.00055314
504	100001011000	-22.50196607		0.00055314
505	110001001000	-22.50174007		0.00055313
506	100001001100	-22.50146037		0.00055313
507	100001010010	-22.50207564		0.00055313
508	000001001110	-22.50142485		0.00055313
509	010100100010	-22.50227315		0.00055312
510	001100100100	-22.50203447		0.00055312
511	000001111000	-22.50108543		0.00055312
512	010110000010	-22.50230095		0.00055312
513	000001110010	-22.50123054		0.00055312
514	110001000010	-22.50177857		0.00055312
515	001100011000	-22.50204031		0.00055311
516	001110000100	-22.50203572		0.00055311
517	100100100100	-22.50212262		0.00055311
518	100001110000	-22.50118706		0.00055311
519	100110000100	-22.50215949		0.00055311
520	101100010000	-22.50216701		0.00055311
521	100100011000	-22.50215078		0.00055311
522	000100111000	-22.50136676		0.00055310
523	001100110000	-22.50135824		0.00055310
524	000100100110	-22.50201754		0.00055310
525	000110000110	-22.50206311		0.00055310
526	000100011010	-22.50207203		0.00055310
527	001100010010	-22.50207535		0.00055310
528	100100110000	-22.50149103		0.00055309
529	100100010010	-22.50218710		0.00055309
530	000100110010	-22.50143862		0.00055309
531	110100100000	-22.50199912		0.00055309
532	110110000000	-22.50201822		0.00055308
533	001100100001	-22.50210707		0.00055307
534	000100101001	-22.50209190		0.00055307
535	000110001001	-22.50213728		0.00055307
536	001110000001	-22.50210795		0.00055306
537	000100101100	-22.50154987		0.00055306
538	000110001100	-22.50159563		0.00055306
539	100100100001	-22.50219776		0.00055306
540	100110000001	-22.50223426		0.00055306
541	001010010001	-22.50206345		0.00055305
542	011100001000	-22.50206810		0.00055305
543	011010010000	-22.50209536		0.00055303
544	000010011001	-22.50181595		0.00055302
545	011100000010	-22.50203207		0.00055302
546	010100001010	-22.50197923		0.00055302
547	101100000100	-22.50191592		0.00055301
548	000100100011	-22.50177296		0.00055301
549	100010010001	-22.50190805		0.00055301
550	000010110001	-22.50117156		0.00055301
551	000110000011	-22.50181816		0.00055301
552	001010010100	-22.50184398		0.00055301
553	001100000110	-22.50177159		0.00055300
554	010010011000	-22.50182202		0.00055300
555	111100000000	-22.50179728		0.00055299
556	110100001000	-22.50173153		0.00055298
557	100100000110	-22.50183869		0.00055298
558	010010010010	-22.50189625		0.00055298
559	010010110000	-22.50112497		0.00055298
560	000010010011	-22.50157044		0.00055297
561	100010010100	-22.50168603		0.00055297
562	000010010110	-22.50166815		0.00055297
563	001100001100	-22.50134074		0.00055297
564	001100001001	-22.50180914		0.00055297
565	000010110100	-22.50087846		0.00055296
566	010010100100	-22.50183117		0.00055296
567	110100000010	-22.50169678		0.00055296
568	101100000001	-22.50191744		0.00055296
569	001000011001	-22.50179490		0.00055296
570	100100001001	-22.50187751		0.00055295
571	100100001100	-22.50140656		0.00055295
572	001000110001	-22.50121015		0.00055295
573	101000010001	-22.50189833		0.00055295
574	011000011000	-22.50189687		0.00055294
575	000100001110	-22.50127515		0.00055294
576	110010010000	-22.50153502		0.00055294
577	011000110000	-22.50125945		0.00055293
578	000010100101	-22.50177243		0.00055293
579	011000010010	-22.50193447		0.00055292
580	010010100001	-22.50198212		0.00055292
581	000010011100	-22.50112704		0.00055292
582	000000111001	-22.50091814		0.00055292
583	101000010100	-22.50174956		0.00055291
584	001000110100	-22.50099030		0.00055291
585	100000011001	-22.50158156		0.00055291
586	100000110001	-22.50101913		0.00055291
587	001000010110	-22.50168373		0.00055291
588	011010000100	-22.50191888		0.00055290
589	001100000011	-22.50145339		0.00055290
590	011000100100	-22.50184639		0.00055290
591	000100001011	-22.50142638		0.00055290
592	001000010011	-22.50151277		0.00055290
593	010000111000	-22.50094161		0.00055289
594	100100000011	-22.50152303		0.00055289
595	111000010000	-22.50162119		0.00055289
